PanGemGeneID,MSK51,MSK2390
CPAR2_800270,Cpa_MSK51_g2431.t1,Cpa_MSK2390_g2475.t1
CPAR2_800280,Cpa_MSK51_g2432.t1,Cpa_MSK2390_g2476.t1
CPAR2_800290,Cpa_MSK51_g2433.t1,Cpa_MSK2390_g2477.t1
CPAR2_800300,Cpa_MSK51_g2434.t1,Cpa_MSK2390_g2478.t1
CPAR2_800310,Cpa_MSK51_g2435.t1,Cpa_MSK2390_g2479.t1
CPAR2_800320,Cpa_MSK51_g2436.t1,Cpa_MSK2390_g2480.t1
CPAR2_800330,Cpa_MSK51_g2437.t1,Cpa_MSK2390_g2481.t1
CPAR2_800340,Cpa_MSK51_g2438.t1,Cpa_MSK2390_g2482.t1
CPAR2_800350,Cpa_MSK51_g2439.t1,Cpa_MSK2390_g2483.t1
CPAR2_800360,Cpa_MSK51_g2440.t1,Cpa_MSK2390_g2484.t1
CPAR2_800370,Cpa_MSK51_g2441.t1,Cpa_MSK2390_g2485.t1
CPAR2_800380,,
CPAR2_800390,Cpa_MSK51_g2442.t1,Cpa_MSK2390_g2486.t1
CPAR2_800400,Cpa_MSK51_g2443.t1,Cpa_MSK2390_g2487.t1
CPAR2_800410,Cpa_MSK51_g2444.t1,Cpa_MSK2390_g2488.t1
CPAR2_800420,Cpa_MSK51_g2445.t1,Cpa_MSK2390_g2489.t1
CPAR2_800430,Cpa_MSK51_g2446.t1,Cpa_MSK2390_g2490.t1
CPAR2_800440,Cpa_MSK51_g2447.t2,Cpa_MSK2390_g2491.t2
CPAR2_800450,Cpa_MSK51_g2448.t1,Cpa_MSK2390_g2492.t1
CPAR2_800460,Cpa_MSK51_g2449.t3,Cpa_MSK2390_g2493.t3
CPAR2_800470,Cpa_MSK51_g2450.t1,Cpa_MSK2390_g2494.t1
CPAR2_800480,Cpa_MSK51_g2451.t1,Cpa_MSK2390_g2495.t1
CPAR2_800490,Cpa_MSK51_g2452.t1,Cpa_MSK2390_g2496.t1
CPAR2_800500,,
CPAR2_800510,Cpa_MSK51_g2454.t1,Cpa_MSK2390_g2498.t1
CPAR2_800520,,Cpa_MSK2390_g2499.t1
CPAR2_800530,Cpa_MSK51_g2457.t1,Cpa_MSK2390_g2500.t1
CPAR2_800540,Cpa_MSK51_g2458.t1,Cpa_MSK2390_g2501.t1
CPAR2_800550,Cpa_MSK51_g2459.t1,Cpa_MSK2390_g2502.t1
CPAR2_800560,Cpa_MSK51_g2460.t1,Cpa_MSK2390_g2503.t1
CPAR2_800570,Cpa_MSK51_g2461.t1,Cpa_MSK2390_g2504.t1
CPAR2_800580,Cpa_MSK51_g2462.t1,Cpa_MSK2390_g2505.t1
CPAR2_800590,Cpa_MSK51_g2463.t1,Cpa_MSK2390_g2506.t1
CPAR2_800600,Cpa_MSK51_g2464.t1,Cpa_MSK2390_g2507.t1
CPAR2_800610,Cpa_MSK51_g2465.t1,Cpa_MSK2390_g2508.t1
CPAR2_800620,Cpa_MSK51_g2466.t1,Cpa_MSK2390_g2509.t1
CPAR2_800630,Cpa_MSK51_g2467.t1,Cpa_MSK2390_g2510.t1
CPAR2_800640,Cpa_MSK51_g2468.t1,Cpa_MSK2390_g2511.t1
CPAR2_800650,Cpa_MSK51_g2469.t1,Cpa_MSK2390_g2512.t1
CPAR2_800660,Cpa_MSK51_g2470.t1,Cpa_MSK2390_g2513.t1
CPAR2_800670,Cpa_MSK51_g2471.t1,Cpa_MSK2390_g2514.t1
CPAR2_800680,Cpa_MSK51_g2472.t1,Cpa_MSK2390_g2515.t1
CPAR2_800690,Cpa_MSK51_g2473.t1,Cpa_MSK2390_g2516.t1
CPAR2_800700,Cpa_MSK51_g2474.t1,Cpa_MSK2390_g2517.t1
CPAR2_800710,Cpa_MSK51_g2475.t1,Cpa_MSK2390_g2518.t1
CPAR2_800720,Cpa_MSK51_g2476.t1,Cpa_MSK2390_g2519.t1
CPAR2_800730,Cpa_MSK51_g2477.t1,Cpa_MSK2390_g2520.t1
CPAR2_800740,Cpa_MSK51_g2478.t1,Cpa_MSK2390_g2521.t1
CPAR2_800750,Cpa_MSK51_g2479.t1,Cpa_MSK2390_g2522.t1
CPAR2_800760,Cpa_MSK51_g2480.t1,Cpa_MSK2390_g2523.t1
CPAR2_800770,Cpa_MSK51_g2481.t1,Cpa_MSK2390_g2524.t1
CPAR2_800780,Cpa_MSK51_g2482.t1,Cpa_MSK2390_g2525.t1
CPAR2_800790,Cpa_MSK51_g2483.t1,Cpa_MSK2390_g2526.t1
CPAR2_800800,Cpa_MSK51_g2484.t1,Cpa_MSK2390_g2527.t1
CPAR2_800810,Cpa_MSK51_g2485.t1,Cpa_MSK2390_g2528.t1
CPAR2_800820,Cpa_MSK51_g2486.t1,Cpa_MSK2390_g2529.t1
CPAR2_800830,Cpa_MSK51_g2487.t1,Cpa_MSK2390_g2530.t1
CPAR2_800840,Cpa_MSK51_g2488.t1,Cpa_MSK2390_g2531.t1
CPAR2_800850,Cpa_MSK51_g2489.t1,Cpa_MSK2390_g2532.t1
CPAR2_800860,Cpa_MSK51_g2490.t1,Cpa_MSK2390_g2533.t1
CPAR2_800870,Cpa_MSK51_g2491.t1,Cpa_MSK2390_g2534.t1
CPAR2_800880,Cpa_MSK51_g2492.t1,Cpa_MSK2390_g2535.t1
CPAR2_800890,Cpa_MSK51_g2493.t1,Cpa_MSK2390_g2536.t1
CPAR2_800900,Cpa_MSK51_g2494.t1,Cpa_MSK2390_g2537.t1
CPAR2_800910,Cpa_MSK51_g2495.t1,Cpa_MSK2390_g2538.t1
CPAR2_800920,Cpa_MSK51_g2496.t1,Cpa_MSK2390_g2539.t1
CPAR2_800930,Cpa_MSK51_g2497.t1,Cpa_MSK2390_g2540.t1
CPAR2_800940,Cpa_MSK51_g2498.t2,Cpa_MSK2390_g2541.t1
CPAR2_800950,Cpa_MSK51_g2499.t1,Cpa_MSK2390_g2542.t1
CPAR2_800960,Cpa_MSK51_g2500.t1,Cpa_MSK2390_g2543.t1
CPAR2_800970,Cpa_MSK51_g2501.t2,Cpa_MSK2390_g2544.t2
CPAR2_800980,Cpa_MSK51_g2502.t1,Cpa_MSK2390_g2545.t1
CPAR2_800990,Cpa_MSK51_g2503.t1,Cpa_MSK2390_g2546.t1
CPAR2_801000,Cpa_MSK51_g2504.t1,Cpa_MSK2390_g2547.t1
CPAR2_801010,Cpa_MSK51_g2505.t1,Cpa_MSK2390_g2548.t1
CPAR2_801020,Cpa_MSK51_g2506.t1,Cpa_MSK2390_g2549.t1
CPAR2_801030,Cpa_MSK51_g2507.t1,Cpa_MSK2390_g2550.t1
CPAR2_801040,Cpa_MSK51_g2508.t1,Cpa_MSK2390_g2551.t1
CPAR2_801050,Cpa_MSK51_g2509.t1,Cpa_MSK2390_g2552.t1
CPAR2_801060,Cpa_MSK51_g2510.t1,Cpa_MSK2390_g2553.t1
CPAR2_801070,Cpa_MSK51_g2511.t1,Cpa_MSK2390_g2554.t1
CPAR2_801080,Cpa_MSK51_g2512.t1,Cpa_MSK2390_g2555.t1
CPAR2_801090,Cpa_MSK51_g2513.t1,Cpa_MSK2390_g2556.t1
CPAR2_801100,Cpa_MSK51_g2514.t1,Cpa_MSK2390_g2557.t1
CPAR2_801110,Cpa_MSK51_g2515.t1,Cpa_MSK2390_g2558.t1
CPAR2_801120,Cpa_MSK51_g2516.t1,Cpa_MSK2390_g2559.t1
CPAR2_801130,Cpa_MSK51_g2517.t1,Cpa_MSK2390_g2560.t1
CPAR2_801140,Cpa_MSK51_g2518.t1,Cpa_MSK2390_g2561.t1
CPAR2_801150,Cpa_MSK51_g2519.t1,Cpa_MSK2390_g2562.t1
CPAR2_801160,Cpa_MSK51_g2520.t1,Cpa_MSK2390_g2563.t1
CPAR2_801170,Cpa_MSK51_g2521.t1,Cpa_MSK2390_g2564.t1
CPAR2_801180,Cpa_MSK51_g2522.t1,Cpa_MSK2390_g2565.t1
CPAR2_801190,Cpa_MSK51_g2523.t1,Cpa_MSK2390_g2566.t1
CPAR2_801200,Cpa_MSK51_g2524.t1,Cpa_MSK2390_g2567.t1
CPAR2_801210,Cpa_MSK51_g2525.t1,Cpa_MSK2390_g2568.t1
CPAR2_801220,Cpa_MSK51_g2526.t1,Cpa_MSK2390_g2569.t1
CPAR2_801230,Cpa_MSK51_g2527.t1,Cpa_MSK2390_g2570.t1
CPAR2_801240,Cpa_MSK51_g2528.t1,Cpa_MSK2390_g2571.t1
CPAR2_801250,Cpa_MSK51_g2529.t1,Cpa_MSK2390_g2572.t1
CPAR2_801260,Cpa_MSK51_g2530.t1,Cpa_MSK2390_g2573.t1
CPAR2_801270,Cpa_MSK51_g2531.t1,Cpa_MSK2390_g2574.t1
CPAR2_801280,Cpa_MSK51_g2532.t1,Cpa_MSK2390_g2575.t1
CPAR2_801290,Cpa_MSK51_g2533.t1,Cpa_MSK2390_g2576.t1
CPAR2_801300,,
CPAR2_801310,Cpa_MSK51_g2535.t1,Cpa_MSK2390_g2578.t1
CPAR2_801320,Cpa_MSK51_g2536.t1,Cpa_MSK2390_g2579.t1
CPAR2_801330,Cpa_MSK51_g2537.t1,Cpa_MSK2390_g2580.t1
CPAR2_801340,Cpa_MSK51_g2538.t1,Cpa_MSK2390_g2581.t1
CPAR2_801350,Cpa_MSK51_g2539.t1,Cpa_MSK2390_g2582.t1
CPAR2_801360,Cpa_MSK51_g2540.t1,Cpa_MSK2390_g2583.t1
CPAR2_801370,Cpa_MSK51_g2541.t1,Cpa_MSK2390_g2584.t1
CPAR2_801380,Cpa_MSK51_g2542.t1,Cpa_MSK2390_g2585.t1
CPAR2_801390,Cpa_MSK51_g2543.t1,Cpa_MSK2390_g2586.t1
CPAR2_801400,Cpa_MSK51_g2544.t1,Cpa_MSK2390_g2587.t1
CPAR2_801410,Cpa_MSK51_g2545.t1,Cpa_MSK2390_g2588.t1
CPAR2_801420,Cpa_MSK51_g2546.t1,Cpa_MSK2390_g2589.t1
CPAR2_801430,Cpa_MSK51_g2547.t1,Cpa_MSK2390_g2590.t1
CPAR2_801440,Cpa_MSK51_g2548.t1,Cpa_MSK2390_g2591.t1
CPAR2_801450,Cpa_MSK51_g2549.t1,Cpa_MSK2390_g2592.t1
CPAR2_801460,Cpa_MSK51_g2550.t1,Cpa_MSK2390_g2593.t1
CPAR2_801470,Cpa_MSK51_g2551.t1,Cpa_MSK2390_g2594.t1
CPAR2_801480,Cpa_MSK51_g2552.t1,Cpa_MSK2390_g2595.t1
CPAR2_801490,Cpa_MSK51_g2553.t1,Cpa_MSK2390_g2596.t1
CPAR2_801500,Cpa_MSK51_g2554.t1,Cpa_MSK2390_g2597.t1
CPAR2_801510,Cpa_MSK51_g2555.t1,Cpa_MSK2390_g2598.t1
CPAR2_801520,Cpa_MSK51_g2556.t1,Cpa_MSK2390_g2599.t1
CPAR2_801530,Cpa_MSK51_g2557.t1,Cpa_MSK2390_g2600.t1
CPAR2_801540,Cpa_MSK51_g2558.t1,Cpa_MSK2390_g2601.t1
CPAR2_801550,,
CPAR2_801560,Cpa_MSK51_g2560.t1,Cpa_MSK2390_g2603.t1
CPAR2_801570,Cpa_MSK51_g2561.t1,Cpa_MSK2390_g2604.t1
CPAR2_801580,Cpa_MSK51_g2562.t1,Cpa_MSK2390_g2605.t1
CPAR2_801590,Cpa_MSK51_g2563.t1,Cpa_MSK2390_g2606.t1
CPAR2_801600,Cpa_MSK51_g2564.t1,Cpa_MSK2390_g2607.t1
CPAR2_801610,,
CPAR2_801620,Cpa_MSK51_g2565.t1,Cpa_MSK2390_g2608.t1
CPAR2_801630,Cpa_MSK51_g2566.t1,Cpa_MSK2390_g2609.t1
CPAR2_801640,Cpa_MSK51_g2567.t1,Cpa_MSK2390_g2610.t1
CPAR2_801650,Cpa_MSK51_g2568.t1,Cpa_MSK2390_g2611.t1
CPAR2_801655,,
CPAR2_801660,Cpa_MSK51_g2569.t1,Cpa_MSK2390_g2612.t1
CPAR2_801670,Cpa_MSK51_g2570.t1,Cpa_MSK2390_g2613.t1
CPAR2_801680,Cpa_MSK51_g2571.t1,Cpa_MSK2390_g2614.t1
CPAR2_801690,Cpa_MSK51_g2572.t1,Cpa_MSK2390_g2615.t1
CPAR2_801700,Cpa_MSK51_g2573.t1,Cpa_MSK2390_g2616.t1
CPAR2_801710,Cpa_MSK51_g2574.t1,Cpa_MSK2390_g2617.t1
CPAR2_801720,Cpa_MSK51_g2575.t1,Cpa_MSK2390_g2618.t1
CPAR2_801730,Cpa_MSK51_g2576.t1,Cpa_MSK2390_g2619.t1
CPAR2_801735,,
CPAR2_801740,Cpa_MSK51_g2577.t1,Cpa_MSK2390_g2620.t1
CPAR2_801750,Cpa_MSK51_g2578.t1,Cpa_MSK2390_g2621.t1
CPAR2_801760,Cpa_MSK51_g2579.t1,Cpa_MSK2390_g2622.t1
CPAR2_801770,Cpa_MSK51_g2587.t1,Cpa_MSK2390_g2630.t1
CPAR2_801780,Cpa_MSK51_g2581.t1,Cpa_MSK2390_g2624.t1
CPAR2_801790,Cpa_MSK51_g2582.t1,Cpa_MSK2390_g2625.t1
CPAR2_801800,Cpa_MSK51_g2583.t1,Cpa_MSK2390_g2626.t1
CPAR2_801810,Cpa_MSK51_g2584.t1,Cpa_MSK2390_g2627.t1
CPAR2_801820,Cpa_MSK51_g2585.t1,Cpa_MSK2390_g2628.t1
CPAR2_801830,Cpa_MSK51_g2586.t1,Cpa_MSK2390_g2629.t1
CPAR2_801840,Cpa_MSK51_g2587.t1,Cpa_MSK2390_g2630.t1
CPAR2_801850,Cpa_MSK51_g2588.t1,Cpa_MSK2390_g2631.t1
CPAR2_801860,Cpa_MSK51_g2589.t1,Cpa_MSK2390_g2632.t1
CPAR2_801870,Cpa_MSK51_g2590.t1,Cpa_MSK2390_g2633.t1
CPAR2_801880,Cpa_MSK51_g2591.t1,Cpa_MSK2390_g2634.t1
CPAR2_801890,Cpa_MSK51_g2592.t1,Cpa_MSK2390_g2635.t1
CPAR2_801900,Cpa_MSK51_g2593.t1,Cpa_MSK2390_g2636.t1
CPAR2_801910,Cpa_MSK51_g2594.t1,Cpa_MSK2390_g2637.t1
CPAR2_801920,Cpa_MSK51_g2595.t1,Cpa_MSK2390_g2638.t1
CPAR2_801930,Cpa_MSK51_g2596.t1,Cpa_MSK2390_g2639.t1
CPAR2_801940,Cpa_MSK51_g2597.t1,Cpa_MSK2390_g2640.t1
CPAR2_801950,Cpa_MSK51_g2598.t1,Cpa_MSK2390_g2641.t1
CPAR2_801960,Cpa_MSK51_g2599.t1,Cpa_MSK2390_g2642.t1
CPAR2_801970,Cpa_MSK51_g2600.t1,Cpa_MSK2390_g2643.t1
CPAR2_801980,Cpa_MSK51_g2601.t1,Cpa_MSK2390_g2644.t1
CPAR2_801990,Cpa_MSK51_g2602.t1,Cpa_MSK2390_g2645.t1
CPAR2_802000,Cpa_MSK51_g2603.t2,Cpa_MSK2390_g2646.t2
CPAR2_802010,Cpa_MSK51_g2604.t1,Cpa_MSK2390_g2647.t1
CPAR2_802020,Cpa_MSK51_g2605.t1,Cpa_MSK2390_g2648.t1
CPAR2_802030,Cpa_MSK51_g2606.t1,Cpa_MSK2390_g2649.t1
CPAR2_802040,Cpa_MSK51_g2607.t1,Cpa_MSK2390_g2650.t1
CPAR2_802050,Cpa_MSK51_g2608.t1,Cpa_MSK2390_g2651.t1
CPAR2_802060,,
CPAR2_802070,Cpa_MSK51_g2610.t1,Cpa_MSK2390_g2653.t1
CPAR2_802080,Cpa_MSK51_g2611.t1,Cpa_MSK2390_g2654.t1
CPAR2_802090,Cpa_MSK51_g2612.t1,Cpa_MSK2390_g2655.t1
CPAR2_802100,Cpa_MSK51_g2613.t1,Cpa_MSK2390_g2656.t1
CPAR2_802110,Cpa_MSK51_g2614.t1,Cpa_MSK2390_g2657.t1
CPAR2_802120,Cpa_MSK51_g2615.t1,Cpa_MSK2390_g2658.t1
CPAR2_802130,Cpa_MSK51_g2616.t1,Cpa_MSK2390_g2659.t1
CPAR2_802140,Cpa_MSK51_g2617.t1,Cpa_MSK2390_g2660.t1
CPAR2_802150,Cpa_MSK51_g2618.t1,Cpa_MSK2390_g2661.t1
CPAR2_802160,Cpa_MSK51_g2619.t1,Cpa_MSK2390_g2662.t1
CPAR2_802170,Cpa_MSK51_g2620.t1,Cpa_MSK2390_g2663.t1
CPAR2_802180,Cpa_MSK51_g2621.t1,Cpa_MSK2390_g2664.t1
CPAR2_802190,Cpa_MSK51_g2622.t1,Cpa_MSK2390_g2665.t1
CPAR2_802200,Cpa_MSK51_g2623.t1,Cpa_MSK2390_g2666.t1
CPAR2_802210,Cpa_MSK51_g2624.t1,Cpa_MSK2390_g2667.t1
CPAR2_802220,Cpa_MSK51_g2625.t1,Cpa_MSK2390_g2668.t1
CPAR2_802230,Cpa_MSK51_g2626.t1,Cpa_MSK2390_g2669.t1
CPAR2_802240,Cpa_MSK51_g2627.t1,Cpa_MSK2390_g2670.t1
CPAR2_802250,Cpa_MSK51_g2628.t1,Cpa_MSK2390_g2671.t1
CPAR2_802260,Cpa_MSK51_g2629.t1,Cpa_MSK2390_g2672.t1
CPAR2_802270,Cpa_MSK51_g2630.t1,Cpa_MSK2390_g2673.t1
CPAR2_802280,Cpa_MSK51_g2631.t1,Cpa_MSK2390_g2674.t1
CPAR2_802290,Cpa_MSK51_g2632.t1,Cpa_MSK2390_g2675.t1
CPAR2_802300,Cpa_MSK51_g2633.t1,Cpa_MSK2390_g2676.t1
CPAR2_802310,Cpa_MSK51_g2634.t1,Cpa_MSK2390_g2677.t1
CPAR2_802320,Cpa_MSK51_g2635.t1,Cpa_MSK2390_g2678.t1
CPAR2_802330,Cpa_MSK51_g2636.t1,Cpa_MSK2390_g2679.t1
CPAR2_802340,Cpa_MSK51_g2637.t1,Cpa_MSK2390_g2680.t1
CPAR2_802350,Cpa_MSK51_g2638.t1,Cpa_MSK2390_g2681.t1
CPAR2_802360,Cpa_MSK51_g2639.t1,Cpa_MSK2390_g2682.t1
CPAR2_802370,Cpa_MSK51_g2640.t1,Cpa_MSK2390_g2683.t1
CPAR2_802380,Cpa_MSK51_g2641.t1,Cpa_MSK2390_g2684.t1
CPAR2_802390,Cpa_MSK51_g2642.t2,Cpa_MSK2390_g2685.t2
CPAR2_802400,Cpa_MSK51_g2643.t1,Cpa_MSK2390_g2686.t1
CPAR2_802410,Cpa_MSK51_g2644.t1,Cpa_MSK2390_g2687.t1
CPAR2_802420,Cpa_MSK51_g2645.t1,Cpa_MSK2390_g2688.t1
CPAR2_802430,Cpa_MSK51_g2646.t2,Cpa_MSK2390_g2689.t2
CPAR2_802440,Cpa_MSK51_g2647.t1,Cpa_MSK2390_g2690.t1
CPAR2_802450,Cpa_MSK51_g2648.t1,Cpa_MSK2390_g2691.t1
CPAR2_802460,Cpa_MSK51_g2649.t1,Cpa_MSK2390_g2692.t1
CPAR2_802470,Cpa_MSK51_g2650.t1,Cpa_MSK2390_g2693.t1
CPAR2_802480,Cpa_MSK51_g2651.t1,Cpa_MSK2390_g2694.t1
CPAR2_802490,Cpa_MSK51_g2652.t1,Cpa_MSK2390_g2695.t1
CPAR2_802500,Cpa_MSK51_g2653.t1,Cpa_MSK2390_g2696.t1
CPAR2_802510,Cpa_MSK51_g2654.t1,Cpa_MSK2390_g2697.t1
CPAR2_802520,Cpa_MSK51_g2655.t1,Cpa_MSK2390_g2698.t1
CPAR2_802530,Cpa_MSK51_g2656.t1,Cpa_MSK2390_g2699.t1
CPAR2_802540,Cpa_MSK51_g2657.t1,Cpa_MSK2390_g2700.t1
CPAR2_802550,Cpa_MSK51_g2658.t1,Cpa_MSK2390_g2701.t1
CPAR2_802560,Cpa_MSK51_g2659.t1,Cpa_MSK2390_g2702.t1
CPAR2_802570,Cpa_MSK51_g2660.t1,Cpa_MSK2390_g2703.t1
CPAR2_802580,Cpa_MSK51_g2661.t1,Cpa_MSK2390_g2704.t1
CPAR2_802590,Cpa_MSK51_g2662.t1,Cpa_MSK2390_g2705.t1
CPAR2_802600,Cpa_MSK51_g2663.t1,Cpa_MSK2390_g2706.t1
CPAR2_802610,Cpa_MSK51_g2664.t1,Cpa_MSK2390_g2707.t1
CPAR2_802620,Cpa_MSK51_g2665.t1,Cpa_MSK2390_g2708.t1
CPAR2_802630,Cpa_MSK51_g2666.t1,Cpa_MSK2390_g2709.t1
CPAR2_802640,Cpa_MSK51_g2667.t1,Cpa_MSK2390_g2710.t1
CPAR2_802650,Cpa_MSK51_g2668.t1,Cpa_MSK2390_g2711.t1
CPAR2_802660,Cpa_MSK51_g2669.t1,Cpa_MSK2390_g2712.t1
CPAR2_802670,Cpa_MSK51_g2670.t1,Cpa_MSK2390_g2713.t1
CPAR2_802680,Cpa_MSK51_g2671.t1,Cpa_MSK2390_g2714.t1
CPAR2_802690,Cpa_MSK51_g2672.t1,Cpa_MSK2390_g2715.t1
CPAR2_802700,Cpa_MSK51_g2673.t1,Cpa_MSK2390_g2716.t1
CPAR2_802710,Cpa_MSK51_g2674.t1,Cpa_MSK2390_g2717.t1
CPAR2_802720,Cpa_MSK51_g2675.t1,Cpa_MSK2390_g2718.t1
CPAR2_802730,Cpa_MSK51_g2676.t1,Cpa_MSK2390_g2719.t1
CPAR2_802740,Cpa_MSK51_g2677.t1,Cpa_MSK2390_g2720.t1
CPAR2_802750,Cpa_MSK51_g2678.t1,Cpa_MSK2390_g2721.t1
CPAR2_802760,Cpa_MSK51_g2679.t1,Cpa_MSK2390_g2722.t1
CPAR2_802770,Cpa_MSK51_g2680.t1,Cpa_MSK2390_g2723.t1
CPAR2_802780,Cpa_MSK51_g2681.t1,Cpa_MSK2390_g2724.t1
CPAR2_802790,Cpa_MSK51_g2682.t1,Cpa_MSK2390_g2725.t1
CPAR2_802800,Cpa_MSK51_g2683.t1,Cpa_MSK2390_g2726.t1
CPAR2_802810,Cpa_MSK51_g2684.t1,Cpa_MSK2390_g2727.t1
CPAR2_802820,Cpa_MSK51_g2685.t1,Cpa_MSK2390_g2728.t1
CPAR2_802830,Cpa_MSK51_g2686.t1,Cpa_MSK2390_g2729.t1
CPAR2_802840,Cpa_MSK51_g2687.t1,Cpa_MSK2390_g2730.t1
CPAR2_802850,Cpa_MSK51_g2688.t1,Cpa_MSK2390_g2731.t1
CPAR2_802860,Cpa_MSK51_g2689.t1,Cpa_MSK2390_g2732.t1
CPAR2_802870,Cpa_MSK51_g2690.t1,Cpa_MSK2390_g2733.t1
CPAR2_802880,Cpa_MSK51_g2691.t2,Cpa_MSK2390_g2734.t2
CPAR2_802890,Cpa_MSK51_g2692.t1,Cpa_MSK2390_g2735.t1
CPAR2_802900,Cpa_MSK51_g2693.t1,Cpa_MSK2390_g2736.t1
CPAR2_802910,Cpa_MSK51_g2694.t1,Cpa_MSK2390_g2737.t1
CPAR2_802920,Cpa_MSK51_g2695.t1,Cpa_MSK2390_g2738.t1
CPAR2_802930,Cpa_MSK51_g2696.t1,Cpa_MSK2390_g2739.t1
CPAR2_802940,Cpa_MSK51_g2697.t1,Cpa_MSK2390_g2740.t1
CPAR2_802950,Cpa_MSK51_g2698.t1,Cpa_MSK2390_g2741.t1
CPAR2_802960,Cpa_MSK51_g2699.t1,Cpa_MSK2390_g2742.t1
CPAR2_802970,Cpa_MSK51_g2702.t1,Cpa_MSK2390_g2743.t1
CPAR2_802980,Cpa_MSK51_g2703.t1,Cpa_MSK2390_g2744.t1
CPAR2_802990,Cpa_MSK51_g2711.t1,Cpa_MSK2390_g2745.t1
CPAR2_803010,Cpa_MSK51_g2705.t1,Cpa_MSK2390_g2746.t1
CPAR2_803020,Cpa_MSK51_g2706.t1,Cpa_MSK2390_g2747.t1
CPAR2_803030,,Cpa_MSK2390_g2748.t1
CPAR2_803040,Cpa_MSK51_g2707.t1,Cpa_MSK2390_g2749.t1
CPAR2_803050,Cpa_MSK51_g2708.t1,Cpa_MSK2390_g2750.t1
CPAR2_803060,Cpa_MSK51_g2709.t1,Cpa_MSK2390_g2751.t1
CPAR2_803070,Cpa_MSK51_g2710.t1,Cpa_MSK2390_g2752.t1
CPAR2_803080,Cpa_MSK51_g2711.t1,Cpa_MSK2390_g2745.t1
CPAR2_803090,Cpa_MSK51_g2703.t1,Cpa_MSK2390_g2744.t1
CPAR2_803100,Cpa_MSK51_g2713.t1,Cpa_MSK2390_g2754.t1
CPAR2_803110,Cpa_MSK51_g2714.t1,Cpa_MSK2390_g2755.t1
CPAR2_803120,Cpa_MSK51_g2715.t1,Cpa_MSK2390_g2756.t1
CPAR2_803130,Cpa_MSK51_g2716.t1,Cpa_MSK2390_g2757.t1
CPAR2_803140,Cpa_MSK51_g2717.t1,Cpa_MSK2390_g2758.t1
CPAR2_803150,Cpa_MSK51_g2718.t1,Cpa_MSK2390_g2759.t1
CPAR2_803160,Cpa_MSK51_g2719.t1,Cpa_MSK2390_g2760.t1
CPAR2_803170,Cpa_MSK51_g2720.t1,Cpa_MSK2390_g2761.t1
CPAR2_803180,Cpa_MSK51_g2721.t1,Cpa_MSK2390_g2762.t1
CPAR2_803190,Cpa_MSK51_g2722.t1,Cpa_MSK2390_g2763.t1
CPAR2_803200,Cpa_MSK51_g2723.t1,Cpa_MSK2390_g2764.t1
CPAR2_803210,Cpa_MSK51_g2724.t1,Cpa_MSK2390_g2765.t1
CPAR2_803220,Cpa_MSK51_g2725.t1,Cpa_MSK2390_g2766.t1
CPAR2_803230,Cpa_MSK51_g2726.t1,Cpa_MSK2390_g2767.t1
CPAR2_803240,Cpa_MSK51_g2727.t1,Cpa_MSK2390_g2768.t1
CPAR2_803245,Cpa_MSK51_g2728.t1,Cpa_MSK2390_g2769.t1
CPAR2_803250,Cpa_MSK51_g2729.t1,Cpa_MSK2390_g2770.t1
CPAR2_803260,Cpa_MSK51_g2730.t1,Cpa_MSK2390_g2771.t1
CPAR2_803270,Cpa_MSK51_g2731.t1,Cpa_MSK2390_g2772.t1
CPAR2_803280,Cpa_MSK51_g2732.t1,Cpa_MSK2390_g2773.t1
CPAR2_803290,Cpa_MSK51_g2733.t1,Cpa_MSK2390_g2774.t1
CPAR2_803300,Cpa_MSK51_g2734.t1,Cpa_MSK2390_g2775.t1
CPAR2_803310,Cpa_MSK51_g2735.t1,Cpa_MSK2390_g2776.t1
CPAR2_803320,Cpa_MSK51_g2736.t1,Cpa_MSK2390_g2777.t1
CPAR2_803330,Cpa_MSK51_g2737.t1,Cpa_MSK2390_g2778.t1
CPAR2_803340,Cpa_MSK51_g2739.t1,Cpa_MSK2390_g2780.t1
CPAR2_803350,Cpa_MSK51_g2740.t1,Cpa_MSK2390_g2781.t1
CPAR2_803360,Cpa_MSK51_g2741.t1,Cpa_MSK2390_g2782.t1
CPAR2_803370,Cpa_MSK51_g2742.t1,Cpa_MSK2390_g2783.t1
CPAR2_803380,Cpa_MSK51_g2743.t1,Cpa_MSK2390_g2784.t1
CPAR2_803390,Cpa_MSK51_g2744.t1,Cpa_MSK2390_g2785.t1
CPAR2_803400,Cpa_MSK51_g2745.t1,Cpa_MSK2390_g2786.t1
CPAR2_803410,Cpa_MSK51_g2746.t1,Cpa_MSK2390_g2787.t1
CPAR2_803420,,
CPAR2_803430,Cpa_MSK51_g2747.t1,Cpa_MSK2390_g2788.t1
CPAR2_803440,Cpa_MSK51_g2748.t1,Cpa_MSK2390_g2789.t1
CPAR2_803450,Cpa_MSK51_g2749.t1,Cpa_MSK2390_g2790.t1
CPAR2_803460,Cpa_MSK51_g2750.t1,Cpa_MSK2390_g2791.t1
CPAR2_803470,Cpa_MSK51_g2751.t1,Cpa_MSK2390_g2792.t1
CPAR2_803480,Cpa_MSK51_g2752.t1,Cpa_MSK2390_g2793.t1
CPAR2_803490,Cpa_MSK51_g2753.t1,Cpa_MSK2390_g2794.t1
